data,total
24/10/2024 10:57,56.32
24/10/2024 10:57,23.1
24/10/2024 10:58,29.48
24/10/2024 11:39,17.6
24/10/2024 13:04,48.4
24/10/2024 13:07,20.79
24/10/2024 13:14,27.5
24/10/2024 14:05,13
24/10/2024 15:41,33
24/10/2024 15:43,30.8
24/10/2024 16:27,45.1
24/10/2024 16:29,68.09
24/10/2024 16:47,30.8
24/10/2024 16:52,46.2
24/10/2024 16:52,67.1
24/10/2024 16:54,24.2
24/10/2024 17:04,30.8
24/10/2024 17:07,53.9
24/10/2024 17:19,16.5
24/10/2024 17:28,27.5
24/10/2024 17:52,16.5
24/10/2024 17:56,31.9
24/10/2024 17:58,17.6
24/10/2024 18:06,102.19
24/10/2024 18:17,59.28
24/10/2024 18:20,25.73
24/10/2024 18:37,34.1
24/10/2024 18:37,16.5
24/10/2024 18:38,20.9
24/10/2024 18:48,47.3
24/10/2024 19:10,54.38
24/10/2024 19:16,28.6
24/10/2024 19:18,19.8
24/10/2024 19:30,41.8
24/10/2024 19:40,60.5
25/10/2024 07:20,107.25
25/10/2024 07:39,29.7
25/10/2024 07:39,22
25/10/2024 07:45,34.1
25/10/2024 07:46,37.29
25/10/2024 07:59,47
25/10/2024 08:05,24.09
25/10/2024 08:05,50.6
25/10/2024 08:25,41.8
25/10/2024 08:25,59.4
25/10/2024 08:57,16.5
25/10/2024 08:58,25.19
25/10/2024 09:13,204.6
25/10/2024 09:27,52.58
25/10/2024 09:34,44
25/10/2024 09:39,30.8
25/10/2024 09:40,19.8
25/10/2024 09:40,17.6
25/10/2024 09:42,25.3
25/10/2024 09:55,16.5
25/10/2024 10:18,15.4
25/10/2024 10:31,16.5
25/10/2024 10:45,24.2
25/10/2024 12:29,33
25/10/2024 12:39,14.9
25/10/2024 13:31,29.7
25/10/2024 13:40,61.6
25/10/2024 13:51,35
25/10/2024 14:26,5.5
25/10/2024 14:29,28.49
25/10/2024 14:50,18.7
25/10/2024 16:45,62.7
25/10/2024 16:57,16.5
25/10/2024 16:57,63.8
25/10/2024 17:14,55
25/10/2024 17:21,14.3
25/10/2024 17:33,14.3
25/10/2024 17:49,18.7
25/10/2024 17:50,39.05
25/10/2024 18:33,8.8
25/10/2024 18:42,77
25/10/2024 18:52,42.9
25/10/2024 19:02,36.3
25/10/2024 19:04,36.3
25/10/2024 19:55,35.2
26/10/2024 07:37,11
26/10/2024 07:38,14.3
26/10/2024 08:02,50.27
26/10/2024 08:03,43.89
26/10/2024 08:04,52.58
26/10/2024 08:17,24.2
26/10/2024 08:18,11
26/10/2024 08:20,20.9
26/10/2024 08:34,36.3
26/10/2024 08:39,148.5
26/10/2024 09:02,28.6
26/10/2024 09:05,42.68
26/10/2024 09:08,60.28
26/10/2024 09:14,87.89
26/10/2024 09:14,59.18
26/10/2024 09:16,75.57
26/10/2024 09:36,100.1
26/10/2024 09:41,54.08
26/10/2024 09:52,6.6
26/10/2024 09:54,33.53
26/10/2024 09:58,12.1
26/10/2024 10:27,76.89
26/10/2024 10:28,100.87
26/10/2024 10:45,39.6
26/10/2024 10:51,23.1
26/10/2024 11:58,34.1
26/10/2024 14:29,42.9
26/10/2024 14:36,36.3
26/10/2024 14:42,30.8
26/10/2024 15:22,19.8
26/10/2024 15:31,35.2
26/10/2024 15:33,11
26/10/2024 15:46,17.25
26/10/2024 15:47,62.7
26/10/2024 16:10,28
26/10/2024 16:11,59.29
26/10/2024 16:18,25.3
26/10/2024 16:20,31.9
26/10/2024 16:36,113.3
26/10/2024 16:40,48
26/10/2024 16:46,27
26/10/2024 16:50,38
26/10/2024 17:04,66
26/10/2024 17:28,17.6
26/10/2024 17:29,80.48
26/10/2024 17:36,34.1
26/10/2024 17:44,33
26/10/2024 17:45,30.8
26/10/2024 17:45,19.8
26/10/2024 18:12,76
26/10/2024 18:20,49.5
26/10/2024 18:21,138.6
26/10/2024 18:40,16.5
26/10/2024 18:56,90.09
27/10/2024 07:33,47
27/10/2024 07:50,19.8
27/10/2024 07:50,48.4
27/10/2024 07:55,17.6
27/10/2024 07:56,23.1
27/10/2024 07:56,50.6
27/10/2024 08:24,39.6
27/10/2024 08:34,46.09
27/10/2024 08:39,39.6
27/10/2024 08:50,36.19
27/10/2024 08:57,94.49
27/10/2024 09:08,59.29
27/10/2024 09:13,95.37
27/10/2024 09:19,117.7
27/10/2024 09:24,53.9
27/10/2024 09:31,55.88
27/10/2024 09:33,44.88
27/10/2024 09:34,53.9
27/10/2024 09:35,85.47
27/10/2024 09:40,37.4
27/10/2024 09:49,16.5
27/10/2024 09:58,33.99
27/10/2024 10:00,73.57
27/10/2024 10:11,48.4
27/10/2024 10:25,72.6
27/10/2024 10:26,50.6
27/10/2024 10:33,174.46
27/10/2024 10:54,56.1
27/10/2024 10:56,26.83
27/10/2024 10:57,78.1
27/10/2024 11:15,16.5
27/10/2024 11:35,36.08
29/10/2024 07:18,19.8
29/10/2024 08:15,34.1
29/10/2024 08:16,41.69
29/10/2024 08:38,8.8
29/10/2024 08:42,6.6
29/10/2024 08:45,45.1
29/10/2024 08:54,21.89
29/10/2024 08:58,19.8
29/10/2024 09:00,25.3
29/10/2024 09:09,43.89
29/10/2024 09:10,80.08
29/10/2024 09:30,14.3
29/10/2024 09:30,50.49
29/10/2024 10:12,11
29/10/2024 10:20,28.6
29/10/2024 10:20,23.1
29/10/2024 10:20,28.49
29/10/2024 12:43,50.6
29/10/2024 14:01,11
29/10/2024 16:01,62.7
29/10/2024 16:11,31.9
29/10/2024 16:28,42.9
29/10/2024 16:41,25.3
29/10/2024 16:53,24.2
29/10/2024 16:54,11
29/10/2024 16:55,25.3
29/10/2024 17:18,107.69
29/10/2024 17:19,29.59
29/10/2024 17:20,8
29/10/2024 17:22,35.2
29/10/2024 17:24,9.9
29/10/2024 17:31,41.8
29/10/2024 17:33,30.69
29/10/2024 17:34,8.8
29/10/2024 17:39,18
29/10/2024 17:55,18.7
29/10/2024 17:56,58.3
29/10/2024 17:57,61.6
29/10/2024 17:58,25.3
29/10/2024 18:03,77
29/10/2024 18:12,22.99
29/10/2024 18:12,16.5
29/10/2024 18:29,75.02
29/10/2024 18:30,45.1
29/10/2024 18:40,17.6
29/10/2024 18:46,49.5
29/10/2024 19:29,27.5
29/10/2024 19:30,36.3
29/10/2024 19:43,41.8
29/10/2024 19:46,59.4
30/10/2024 07:28,30.8
30/10/2024 07:28,56.1
30/10/2024 07:37,19.8
30/10/2024 07:46,80
30/10/2024 07:59,12.1
30/10/2024 08:10,622.65
30/10/2024 08:11,672.65
30/10/2024 08:26,11
30/10/2024 08:54,22
30/10/2024 09:27,29.7
30/10/2024 09:27,31.9
30/10/2024 09:28,18.7
30/10/2024 09:28,17.6
30/10/2024 09:40,8.8
30/10/2024 09:40,8.8
30/10/2024 09:42,25.3
30/10/2024 09:44,14.3
30/10/2024 09:45,8.8
30/10/2024 09:45,16.5
30/10/2024 09:59,28.49
30/10/2024 10:00,17.6
30/10/2024 10:01,16.5
30/10/2024 10:01,17.49
30/10/2024 10:04,26.4
30/10/2024 10:07,18.7
30/10/2024 10:25,33
30/10/2024 10:25,12.1
30/10/2024 10:38,23.1
30/10/2024 10:39,16.5
30/10/2024 10:47,15.4
30/10/2024 11:25,17.6
30/10/2024 12:08,96.8
30/10/2024 12:11,29.7
30/10/2024 13:06,93
30/10/2024 13:56,36.3
30/10/2024 14:46,27.5
30/10/2024 15:08,44
30/10/2024 15:10,19.8
30/10/2024 15:19,15.4
30/10/2024 15:45,90.2
30/10/2024 15:56,72.6
30/10/2024 16:04,18.7
30/10/2024 16:47,31.9
30/10/2024 16:49,93.28
30/10/2024 16:58,26.4
30/10/2024 16:59,33.99
30/10/2024 16:59,14.19
30/10/2024 17:04,9.9
30/10/2024 17:08,24.6
30/10/2024 17:42,47.3
30/10/2024 17:43,44
30/10/2024 17:47,17.6
30/10/2024 18:05,68.2
30/10/2024 18:42,53.9
30/10/2024 19:17,14.3
30/10/2024 19:18,19.8
30/10/2024 19:27,34.1
31/10/2024 07:53,39.6
31/10/2024 07:54,17.6
31/10/2024 08:33,16.5
31/10/2024 09:02,34.1
31/10/2024 09:02,24.09
31/10/2024 09:03,25.3
31/10/2024 09:04,26.29
31/10/2024 09:19,37.4
31/10/2024 09:21,22
31/10/2024 10:26,39.6
31/10/2024 10:30,17.6
31/10/2024 10:36,27.5
31/10/2024 10:36,87.67
31/10/2024 10:40,54.89
31/10/2024 11:06,37.4
31/10/2024 11:32,16.5
31/10/2024 12:40,18.7
31/10/2024 13:11,22.8
31/10/2024 13:13,84
31/10/2024 13:43,17.6
31/10/2024 14:09,79.2
31/10/2024 14:24,9.9
31/10/2024 14:42,36.3
31/10/2024 15:26,25.3
31/10/2024 15:34,41.8
31/10/2024 15:35,30.8
31/10/2024 17:14,11
31/10/2024 17:14,64.35
31/10/2024 17:18,26
31/10/2024 17:29,48.4
31/10/2024 17:30,37.4
31/10/2024 17:33,113.3
31/10/2024 17:35,16.5
31/10/2024 17:48,221.1
31/10/2024 18:05,42.9
31/10/2024 18:27,28.6
31/10/2024 18:30,39.6
31/10/2024 18:31,58.3
31/10/2024 18:34,36.3
31/10/2024 18:35,39.6
31/10/2024 19:16,16.5
31/10/2024 19:17,16.5
31/10/2024 19:17,11
01/11/2024 07:15,23.1
01/11/2024 07:30,20.9
01/11/2024 07:42,31.9
01/11/2024 07:56,61.6
